Facility_Name,Facility_Type,Latitude,Longitude,Data_Sources,Confidence_Score,OSM_ID,Operator
Success Pharmacy,Pharmacy,5.7507063,-0.1848405,"OSM,HDX,healthsites",0.93,6464523586,Paul Antwi
Sunday Medicine,Pharmacy,9.3856902,-0.8557914,"OSM,HDX,healthsites",0.82,6657361486,
Supreme Total Care;ECG Sales Point,Pharmacy,5.7669219,0.0088949,OSM,0.53,1246021750,
Swanlake Pharmacy,Pharmacy,5.6564277,-0.2521363,"OSM,HDX,healthsites",0.81,7267284362,
Syrene Health Services,Pharmacy,5.5446575,-0.213842,"OSM,HDX,healthsites",0.81,6218840085,
T T medicine shop,Pharmacy,7.7931639,-0.060264,"OSM,HDX,healthsites",0.81,5938286600,
T.M Pharmacy,Pharmacy,6.7820006,-1.5780984,"OSM,HDX,healthsites",0.81,9765881079,
TC Pharmacy,Pharmacy,6.0953855,-0.256408,"OSM,HDX,healthsites",0.81,6256615236,
TJ Nhyira Herbal Home,Pharmacy,5.5969511,-0.1185132,"OSM,HDX,healthsites",0.81,6779147423,
TTL Pharmacy,Pharmacy,7.3648414,-2.3154087,"OSM,HDX,healthsites",0.81,10237531632,
Tap Pharmacy,Pharmacy,5.6902692,-0.1969148,"OSM,HDX,healthsites",0.82,6703755509,
Tedgin Services,Pharmacy,5.1281188,-1.2741336,"OSM,HDX,healthsites",0.81,6556876189,
Tedolex Pharmacy,Pharmacy,5.6080762,-0.2422966,"OSM,HDX,healthsites",0.81,5199760922,
Telad Pharmacy,Pharmacy,5.6927425,-0.1721517,"OSM,HDX,healthsites",0.81,4400511291,
Telad Pharmay,Pharmacy,5.6833155,-0.132243,"OSM,HDX,healthsites",0.81,5029455806,
The Mall Pharmacy,Pharmacy,5.6130891,-0.0720014,"OSM,HDX,healthsites",0.81,6919099377,
The Medipoint,Pharmacy,5.6326678,-0.1396273,"OSM,HDX,healthsites",0.81,5083433636,
Theodore Semey Kwaku,Pharmacy,5.9109714,0.9906113,"OSM,HDX,healthsites",0.81,3960377428,
Theonic Pharmacy,Pharmacy,5.7086378,-0.0160686,"OSM,HDX,healthsites",0.81,7812284286,
Thomas Amonle Pharmacy,Pharmacy,5.2919803,-2.7712444,"OSM,HDX,healthsites",0.93,7325629087,Thomas Amonle
Three Ace Pharmacy,Pharmacy,5.5900471,-0.1114176,"OSM,HDX,healthsites",0.81,6586388406,
Tifere Abdullai,Pharmacy,9.8671914,-2.4390963,"OSM,HDX,healthsites",0.82,9403707435,
Timeless Pharmacy,Pharmacy,7.397837,-2.1832994,"OSM,HDX,healthsites",0.81,6702615980,
Tinattet Herbal Centre,Pharmacy,5.5875704,-0.0989921,"OSM,HDX,healthsites",0.81,6732455567,
Tobinco,Pharmacy,4.8963519,-1.7636828,"OSM,HDX,healthsites",0.82,5046972667,
Tobinco,Pharmacy,5.5794498,-0.2653315,"OSM,HDX,healthsites",0.81,9602395871,
Tobinco Pharmaceuticals Limited,Pharmacy,5.593222,-0.2065569,"OSM,HDX,healthsites",0.81,5005175758,
Tobinco Pharmacy,Pharmacy,4.9086545,-1.7698019,"OSM,HDX,healthsites",0.81,7745633847,
Tobinco Pharmacy,Pharmacy,5.5508326,-0.2076851,"OSM,HDX,healthsites",0.81,9942010487,
Tofeefy Pharmacy,Pharmacy,5.6524842,-0.2469216,"OSM,HDX,healthsites",0.81,7471932854,
Tohaba Pharmacy,Pharmacy,5.6222037,-0.1242919,"OSM,HDX,healthsites",0.81,6700460529,
Tony Joyce Pharmacy,Pharmacy,5.6011009,-0.1203926,"OSM,HDX,healthsites",0.82,6575423200,
Tonya,Pharmacy,5.276609,-2.0040279,"OSM,HDX,healthsites",0.81,10589701128,
Tonya Pharmacy,Pharmacy,5.3110481,-1.9924771,"OSM,HDX,healthsites",0.81,5435600812,
Top Pill,Pharmacy,5.6515282,-0.0071048,"OSM,HDX,healthsites",0.81,6453275522,
Top Pill Pharmacy,Pharmacy,5.6725626,-0.0148422,"OSM,HDX,healthsites",0.81,4313553906,
Top in Town Pharmacy and Mart,Pharmacy,5.6448412,-0.0923298,"OSM,HDX,healthsites",0.82,11002821720,
Top up pharmacy,Pharmacy,5.6325774,-0.0132763,"OSM,HDX,healthsites",0.81,11056783508,
Top-Up Pharmacy,Pharmacy,5.5646008,-0.1811741,"OSM,HDX,healthsites",0.81,5128388439,
Top-Up Pharmacy,Pharmacy,5.6255176,-0.0778727,"OSM,HDX,healthsites",0.82,6742877664,
Top-up,Pharmacy,5.7513455,-0.0089373,"OSM,HDX,healthsites",0.81,10264578937,
Topmed Pharmacy,Pharmacy,5.7573286,-0.3311414,"OSM,HDX,healthsites",0.81,6925089485,
Trafalgar Gate Pharmacy,Pharmacy,6.6037836,0.4832234,"OSM,HDX,healthsites",0.82,6553299076,
Treasure Image Pharmacy,Pharmacy,5.5279801,-0.3871832,"OSM,HDX,healthsites",0.81,3830300488,
Trekanet Pharmacy,Pharmacy,6.7289428,-1.6438374,"OSM,HDX,healthsites",0.82,6166883975,
Trust Aid Pharmacy,Pharmacy,5.6914012,-0.0330293,OSM,0.53,931986016,
Trust Care Pharmacy,Pharmacy,9.459276,-0.8456562,"OSM,HDX,healthsites",0.82,6657453038,
Tudu Pharmacy,Pharmacy,5.5530775,-0.2082687,"OSM,HDX,healthsites",0.81,5150562249,
UB Pharmacy,Pharmacy,9.39557,-0.8479453,"OSM,HDX,healthsites",0.82,6657361530,
"Unicaom Chemist Limited, Wholesale",Pharmacy,5.6066931,-0.2479243,"OSM,HDX,healthsites",0.81,10307345656,
Unicom,Pharmacy,5.6678207,-0.1885677,"OSM,HDX,healthsites",0.81,5824861049,
Unicom,Pharmacy,5.6680965,-0.2397791,"OSM,HDX,healthsites",0.81,10249852524,
Unicom Chemist,Pharmacy,5.687461,-0.1153529,"OSM,HDX,healthsites",0.81,12658040471,
Unicom Chemist Limited,Pharmacy,5.5592037,-0.2652905,"OSM,HDX,healthsites",0.82,2574744949,
Unicom Pharmacy,Pharmacy,5.5615008,-0.1820782,"OSM,HDX,healthsites",0.81,9795356718,
Unicorn Chemist Limited,Pharmacy,5.5715983,-0.2331402,"OSM,HDX,healthsites",0.82,10285787760,
Union Square Pharmacy,Pharmacy,5.1368021,-1.2718076,"OSM,HDX,healthsites",0.81,8086059307,
Unnamed Pharmacy,Pharmacy,5.0964895,-1.3366499,"OSM,HDX,healthsites",0.61,784183691,
Unnamed Pharmacy,Pharmacy,5.6136399,-0.1959567,"OSM,HDX,healthsites",0.61,1251736937,
Unnamed Pharmacy,Pharmacy,5.613723,-0.1970549,"OSM,HDX,healthsites",0.61,1251736965,
Unnamed Pharmacy,Pharmacy,9.4070156,-0.8413305,"OSM,HDX,healthsites",0.61,1813427817,
Unnamed Pharmacy,Pharmacy,9.4549391,-0.8618576,"OSM,HDX,healthsites",0.61,1880284528,
Unnamed Pharmacy,Pharmacy,6.9822811,-2.38736,"OSM,HDX,healthsites",0.61,2189771725,
Unnamed Pharmacy,Pharmacy,6.1301195,0.7902956,"OSM,HDX,healthsites",0.61,2967647199,
Unnamed Pharmacy,Pharmacy,5.5698108,-0.2393468,"OSM,HDX,healthsites",0.61,3073535099,
Unnamed Pharmacy,Pharmacy,5.566578,-0.2150059,"OSM,HDX,healthsites",0.61,3109291372,
Unnamed Pharmacy,Pharmacy,6.7121104,-1.522454,"OSM,HDX,healthsites",0.61,4028748318,
Unnamed Pharmacy,Pharmacy,5.6238756,-0.2406312,"OSM,HDX,healthsites",0.61,4558008436,
Unnamed Pharmacy,Pharmacy,5.498851,-0.3669524,"OSM,HDX,healthsites",0.61,4771159343,
Unnamed Pharmacy,Pharmacy,6.6871482,-1.573681,"OSM,HDX,healthsites",0.61,4938323585,
Unnamed Pharmacy,Pharmacy,5.5695016,-0.1684745,"OSM,HDX,healthsites",0.61,5017201476,
Unnamed Pharmacy,Pharmacy,5.9986489,0.5951591,"OSM,HDX,healthsites",0.61,5087711022,
Unnamed Pharmacy,Pharmacy,5.652991,-0.1300362,"OSM,HDX,healthsites",0.61,5210012726,
Unnamed Pharmacy,Pharmacy,5.6828539,-0.1361645,"OSM,HDX,healthsites",0.61,5301563451,
Unnamed Pharmacy,Pharmacy,5.5593212,-0.2226058,"OSM,HDX,healthsites",0.61,5331310697,
Unnamed Pharmacy,Pharmacy,4.9206948,-1.7667953,"OSM,HDX,healthsites",0.61,5331770567,
Unnamed Pharmacy,Pharmacy,5.3094326,-1.996409,"OSM,HDX,healthsites",0.61,5359291446,
Unnamed Pharmacy,Pharmacy,6.1013264,1.1474524,"OSM,HDX,healthsites",0.61,5396300917,
Unnamed Pharmacy,Pharmacy,5.5316828,-0.7004953,"OSM,HDX,healthsites",0.61,5535380932,
Unnamed Pharmacy,Pharmacy,5.5835083,-0.1420238,"OSM,HDX,healthsites",0.61,5548620423,
Unnamed Pharmacy,Pharmacy,5.0162252,-1.6646342,"OSM,HDX,healthsites",0.61,5702634402,
Unnamed Pharmacy,Pharmacy,6.0269096,0.3754811,"OSM,HDX,healthsites",0.61,5718409412,
Unnamed Pharmacy,Pharmacy,5.6480385,-0.179018,"OSM,HDX,healthsites",0.61,5727975623,
Unnamed Pharmacy,Pharmacy,5.5823037,-0.2165687,"OSM,HDX,healthsites",0.61,5752205059,
Unnamed Pharmacy,Pharmacy,5.5477393,-0.3390086,"OSM,HDX,healthsites",0.61,5759224255,
Unnamed Pharmacy,Pharmacy,5.5555436,-0.3400994,"OSM,HDX,healthsites",0.61,5759607065,
Unnamed Pharmacy,Pharmacy,5.5372239,-0.4061125,"OSM,HDX,healthsites",0.61,5761487654,
Unnamed Pharmacy,Pharmacy,5.5396332,-0.4032044,"OSM,HDX,healthsites",0.61,5825259462,
Unnamed Pharmacy,Pharmacy,5.5709345,-0.2325917,"OSM,HDX,healthsites",0.61,5955240783,
Unnamed Pharmacy,Pharmacy,5.5875796,-0.2354186,"OSM,HDX,healthsites",0.61,5995822045,
Unnamed Pharmacy,Pharmacy,5.7907414,0.0027746,"OSM,HDX,healthsites",0.61,6019717391,
Unnamed Pharmacy,Pharmacy,5.8930467,0.985625,"OSM,HDX,healthsites",0.61,6032340907,
Unnamed Pharmacy,Pharmacy,5.6503333,-0.1503631,"OSM,HDX,healthsites",0.61,6110516415,
Unnamed Pharmacy,Pharmacy,5.5759148,-0.2086516,"OSM,HDX,healthsites",0.61,6195403488,
Unnamed Pharmacy,Pharmacy,5.6102627,-0.242815,"OSM,HDX,healthsites",0.73,6290813213,private_profit
Unnamed Pharmacy,Pharmacy,5.4282328,-0.958741,"OSM,HDX,healthsites",0.61,6299186460,
Unnamed Pharmacy,Pharmacy,6.456391,-2.3224632,"OSM,HDX,healthsites",0.72,6355598417,GhanaHealth Service
Unnamed Pharmacy,Pharmacy,6.8636138,-2.4477957,"OSM,HDX,healthsites",0.61,6356540173,
Unnamed Pharmacy,Pharmacy,5.5364635,-0.2213445,"OSM,HDX,healthsites",0.61,6380664285,
Unnamed Pharmacy,Pharmacy,6.1083771,-0.0110179,"OSM,HDX,healthsites",0.61,6431460586,
Unnamed Pharmacy,Pharmacy,6.1209826,-0.0028942,"OSM,HDX,healthsites",0.61,6431468287,
Unnamed Pharmacy,Pharmacy,6.14357,0.0083981,"OSM,HDX,healthsites",0.61,6431496185,
Unnamed Pharmacy,Pharmacy,5.6170947,-0.0945573,"OSM,HDX,healthsites",0.61,6457590491,
Unnamed Pharmacy,Pharmacy,5.607243,-0.249139,"OSM,HDX,healthsites",0.61,6462221587,
Unnamed Pharmacy,Pharmacy,5.750034,-0.1827257,"OSM,HDX,healthsites",0.61,6465302585,
Unnamed Pharmacy,Pharmacy,6.0975596,-0.2561659,"OSM,HDX,healthsites",0.61,6481547066,
Unnamed Pharmacy,Pharmacy,5.6045211,-0.2448186,"OSM,HDX,healthsites",0.61,6489258742,
Unnamed Pharmacy,Pharmacy,6.7724299,-1.6459341,"OSM,HDX,healthsites",0.61,6533649583,
Unnamed Pharmacy,Pharmacy,7.8337554,-1.7955021,"OSM,HDX,healthsites",0.61,6535939308,
Unnamed Pharmacy,Pharmacy,8.6646154,-1.5197944,"OSM,HDX,healthsites",0.61,6535940042,
Unnamed Pharmacy,Pharmacy,8.0533061,-1.7270297,"OSM,HDX,healthsites",0.61,6535944367,
Unnamed Pharmacy,Pharmacy,10.9043434,-1.091216,"OSM,HDX,healthsites",0.61,6542893585,
Unnamed Pharmacy,Pharmacy,9.500901,-0.0239287,"OSM,HDX,healthsites",0.61,6548963821,
Unnamed Pharmacy,Pharmacy,9.037465,-0.0120927,"OSM,HDX,healthsites",0.61,6548964684,
Unnamed Pharmacy,Pharmacy,8.5873985,0.2390698,"OSM,HDX,healthsites",0.61,6548972961,
Unnamed Pharmacy,Pharmacy,9.21908,0.0218496,"OSM,HDX,healthsites",0.61,6548982136,
Unnamed Pharmacy,Pharmacy,8.8582192,0.05635,"OSM,HDX,healthsites",0.61,6548990403,
Unnamed Pharmacy,Pharmacy,8.8558351,0.0578184,"OSM,HDX,healthsites",0.61,6548996226,
Unnamed Pharmacy,Pharmacy,8.7950798,0.0600275,"OSM,HDX,healthsites",0.61,6548997724,
Unnamed Pharmacy,Pharmacy,9.2826508,0.0185152,"OSM,HDX,healthsites",0.61,6548999012,
Unnamed Pharmacy,Pharmacy,8.2603024,0.5222614,"OSM,HDX,healthsites",0.61,6548999493,
Unnamed Pharmacy,Pharmacy,5.7148515,-0.0144732,"OSM,HDX,healthsites",0.61,6553270613,
Unnamed Pharmacy,Pharmacy,6.8446732,0.4353927,"OSM,HDX,healthsites",0.61,6553277206,
Unnamed Pharmacy,Pharmacy,5.7194571,-0.0132306,"OSM,HDX,healthsites",0.61,6553299077,
Unnamed Pharmacy,Pharmacy,5.6889911,-0.0132154,"OSM,HDX,healthsites",0.61,6553299805,
Unnamed Pharmacy,Pharmacy,6.3663386,0.1838588,"OSM,HDX,healthsites",0.61,6553303372,
Unnamed Pharmacy,Pharmacy,5.1050349,-1.2758382,"OSM,HDX,healthsites",0.61,6554654892,
Unnamed Pharmacy,Pharmacy,5.7059529,-0.1493247,"OSM,HDX,healthsites",0.61,6575313088,
Unnamed Pharmacy,Pharmacy,5.7135972,-0.1508882,"OSM,HDX,healthsites",0.61,6575313093,
Unnamed Pharmacy,Pharmacy,5.6401013,-0.0923327,"OSM,HDX,healthsites",0.61,6604418259,
Unnamed Pharmacy,Pharmacy,6.8052517,-2.5162067,"OSM,HDX,healthsites",0.61,6609789080,
Unnamed Pharmacy,Pharmacy,9.4391843,-0.8806631,"OSM,HDX,healthsites",0.61,6628636253,
Unnamed Pharmacy,Pharmacy,9.4341994,-0.8688936,"OSM,HDX,healthsites",0.61,6628636261,
Unnamed Pharmacy,Pharmacy,9.3758348,-0.8787825,"OSM,HDX,healthsites",0.61,6643992567,
Unnamed Pharmacy,Pharmacy,9.4040771,-0.9008554,"OSM,HDX,healthsites",0.61,6644165397,
Unnamed Pharmacy,Pharmacy,9.381112,-0.8486031,"OSM,HDX,healthsites",0.61,6657361491,
Unnamed Pharmacy,Pharmacy,9.3571382,-0.8520256,"OSM,HDX,healthsites",0.61,6657361501,
Unnamed Pharmacy,Pharmacy,9.3387742,-0.8190727,"OSM,HDX,healthsites",0.61,6657361519,
Unnamed Pharmacy,Pharmacy,9.4262996,-0.8340562,"OSM,HDX,healthsites",0.61,6657421184,
Unnamed Pharmacy,Pharmacy,9.4342524,-0.7720172,"OSM,HDX,healthsites",0.61,6657453008,
Unnamed Pharmacy,Pharmacy,9.4699444,-0.8192707,"OSM,HDX,healthsites",0.61,6657453027,
Unnamed Pharmacy,Pharmacy,9.4641496,-0.8264251,"OSM,HDX,healthsites",0.61,6657453030,
Unnamed Pharmacy,Pharmacy,9.4625373,-0.8290497,"OSM,HDX,healthsites",0.61,6657453031,
Unnamed Pharmacy,Pharmacy,6.8019152,-2.5134033,"OSM,HDX,healthsites",0.61,6721877883,
Unnamed Pharmacy,Pharmacy,5.6030406,-0.0925735,"OSM,HDX,healthsites",0.61,6743975908,
Unnamed Pharmacy,Pharmacy,6.8032819,-2.5146278,"OSM,HDX,healthsites",0.61,6745955523,
Unnamed Pharmacy,Pharmacy,6.8037647,-2.5148652,"OSM,HDX,healthsites",0.61,6745979727,
Unnamed Pharmacy,Pharmacy,5.6229952,-0.0862296,"OSM,HDX,healthsites",0.61,6772277885,
Unnamed Pharmacy,Pharmacy,6.8047438,-2.5158703,"OSM,HDX,healthsites",0.61,6788165080,
Unnamed Pharmacy,Pharmacy,7.3376557,-2.320804,"OSM,HDX,healthsites",0.61,6814403385,
Unnamed Pharmacy,Pharmacy,5.6201169,-0.1078615,"OSM,HDX,healthsites",0.62,6859260076,
Unnamed Pharmacy,Pharmacy,9.4610914,-0.8680281,"OSM,HDX,healthsites",0.61,6876160102,
Unnamed Pharmacy,Pharmacy,8.144827,-0.1540547,"OSM,HDX,healthsites",0.61,6908414026,
Unnamed Pharmacy,Pharmacy,6.6900562,-1.6073444,"OSM,HDX,healthsites",0.61,6938858994,
Unnamed Pharmacy,Pharmacy,5.5874926,-0.1065635,"OSM,HDX,healthsites",0.61,6960499228,
Unnamed Pharmacy,Pharmacy,10.776952,-0.8682704,"OSM,HDX,healthsites",0.61,6989603203,
Unnamed Pharmacy,Pharmacy,9.4142493,-0.8631999,"OSM,HDX,healthsites",0.61,7047185822,
Unnamed Pharmacy,Pharmacy,9.4043446,-0.9106317,"OSM,HDX,healthsites",0.61,7047185833,
Unnamed Pharmacy,Pharmacy,9.4290365,-0.9156432,"OSM,HDX,healthsites",0.61,7047185856,
Unnamed Pharmacy,Pharmacy,9.4132945,-0.8469236,"OSM,HDX,healthsites",0.61,7047185870,
Unnamed Pharmacy,Pharmacy,5.7530506,0.0457586,"OSM,HDX,healthsites",0.61,7095363870,
Unnamed Pharmacy,Pharmacy,5.7570049,0.0491561,"OSM,HDX,healthsites",0.61,7095401440,
Unnamed Pharmacy,Pharmacy,9.7446283,-0.8237217,"OSM,HDX,healthsites",0.61,7115087242,
Unnamed Pharmacy,Pharmacy,9.8625151,-0.870556,"OSM,HDX,healthsites",0.61,7115122023,
Unnamed Pharmacy,Pharmacy,9.4030849,-0.8410064,"OSM,HDX,healthsites",0.61,7118950570,
Unnamed Pharmacy,Pharmacy,9.4626361,-0.8461139,"OSM,HDX,healthsites",0.61,7119881704,
Unnamed Pharmacy,Pharmacy,10.3975025,-0.7858905,"OSM,HDX,healthsites",0.61,7119947983,
Unnamed Pharmacy,Pharmacy,10.4730388,-0.7936904,"OSM,HDX,healthsites",0.61,7119985893,
Unnamed Pharmacy,Pharmacy,10.527837,-0.3701711,"OSM,HDX,healthsites",0.61,7133434576,
Unnamed Pharmacy,Pharmacy,5.6283169,-0.2510541,"OSM,HDX,healthsites",0.61,7142877776,
Unnamed Pharmacy,Pharmacy,10.7174307,-0.8662153,"OSM,HDX,healthsites",0.61,7190871602,
Unnamed Pharmacy,Pharmacy,10.726383,-0.8657816,"OSM,HDX,healthsites",0.61,7190878321,
Unnamed Pharmacy,Pharmacy,5.58673,-0.2515522,"OSM,HDX,healthsites",0.61,7209372663,
Unnamed Pharmacy,Pharmacy,5.631006,-0.0900403,"OSM,HDX,healthsites",0.61,7238982607,
Unnamed Pharmacy,Pharmacy,5.591326,-0.1804885,"OSM,HDX,healthsites",0.62,7273923606,
Unnamed Pharmacy,Pharmacy,5.6039146,-1.5470374,"OSM,HDX,healthsites",0.61,7293130070,
Unnamed Pharmacy,Pharmacy,5.6643066,-0.204411,"OSM,HDX,healthsites",0.61,7306802598,
Unnamed Pharmacy,Pharmacy,5.6862912,-0.1693591,"OSM,HDX,healthsites",0.61,7471988345,
Unnamed Pharmacy,Pharmacy,5.6512174,-0.2372205,"OSM,HDX,healthsites",0.61,7472405929,
Unnamed Pharmacy,Pharmacy,5.0626406,-2.7766584,"OSM,HDX,healthsites",0.61,7600226974,
Unnamed Pharmacy,Pharmacy,5.0629333,-2.7771963,"OSM,HDX,healthsites",0.61,7600226975,
Unnamed Pharmacy,Pharmacy,5.5356032,-0.2284627,"OSM,HDX,healthsites",0.62,7629520511,
Unnamed Pharmacy,Pharmacy,5.5314928,-0.3245533,"OSM,HDX,healthsites",0.61,7775299415,
Unnamed Pharmacy,Pharmacy,5.6572599,-0.3030799,"OSM,HDX,healthsites",0.61,7799269525,
Unnamed Pharmacy,Pharmacy,5.7176285,0.126152,"OSM,HDX,healthsites",0.61,7810461597,
Unnamed Pharmacy,Pharmacy,5.5882313,-0.2076246,"OSM,HDX,healthsites",0.61,7814711688,
Unnamed Pharmacy,Pharmacy,5.6252278,-0.1348684,"OSM,HDX,healthsites",0.61,7858372628,
Unnamed Pharmacy,Pharmacy,5.6866721,-0.1760895,"OSM,HDX,healthsites",0.61,7869268402,
Unnamed Pharmacy,Pharmacy,5.6373201,-0.2139386,"OSM,HDX,healthsites",0.61,7883354585,
Unnamed Pharmacy,Pharmacy,5.6433513,-0.2232717,"OSM,HDX,healthsites",0.61,7933810163,
Unnamed Pharmacy,Pharmacy,5.1460047,-1.2811691,"OSM,HDX,healthsites",0.61,8023237414,
Unnamed Pharmacy,Pharmacy,5.8218406,-2.8237813,"OSM,HDX,healthsites",0.61,8074392117,
Unnamed Pharmacy,Pharmacy,5.8299998,-2.8209091,"OSM,HDX,healthsites",0.61,8172266644,
Unnamed Pharmacy,Pharmacy,6.5465359,0.6953913,"OSM,HDX,healthsites",0.61,8201473920,
Unnamed Pharmacy,Pharmacy,5.7719154,-2.7441694,"OSM,HDX,healthsites",0.61,8246313534,
Unnamed Pharmacy,Pharmacy,5.6100278,-2.7341031,"OSM,HDX,healthsites",0.61,8246649241,
Unnamed Pharmacy,Pharmacy,6.5270831,0.2242927,"OSM,HDX,healthsites",0.61,8541483917,
Unnamed Pharmacy,Pharmacy,5.861134,0.7619456,"OSM,HDX,healthsites",0.61,8544159978,
Unnamed Pharmacy,Pharmacy,5.5952672,-0.1998648,"OSM,HDX,healthsites",0.61,8567046217,
Unnamed Pharmacy,Pharmacy,5.6732006,-0.1094704,"OSM,HDX,healthsites",0.61,8572015717,
Unnamed Pharmacy,Pharmacy,5.5903667,-0.1360283,"OSM,HDX,healthsites",0.61,8572308017,
Unnamed Pharmacy,Pharmacy,5.5389859,-0.248778,"OSM,HDX,healthsites",0.61,8572607019,
Unnamed Pharmacy,Pharmacy,5.1440254,-1.2831078,"OSM,HDX,healthsites",0.61,8851393817,
Unnamed Pharmacy,Pharmacy,10.7871975,-0.8144192,"OSM,HDX,healthsites",0.61,8900383609,
Unnamed Pharmacy,Pharmacy,10.7841309,-0.8014749,"OSM,HDX,healthsites",0.61,8900383610,
Unnamed Pharmacy,Pharmacy,5.6775386,-0.0153169,"OSM,HDX,healthsites",0.61,8909723941,
Unnamed Pharmacy,Pharmacy,6.6582845,-1.5374715,"OSM,HDX,healthsites",0.61,8919586054,
Unnamed Pharmacy,Pharmacy,5.4943964,-0.6895469,"OSM,HDX,healthsites",0.61,8929201613,
Unnamed Pharmacy,Pharmacy,10.0652295,-2.4997954,"OSM,HDX,healthsites",0.61,8957052844,
Unnamed Pharmacy,Pharmacy,10.0338061,-2.4739808,"OSM,HDX,healthsites",0.61,8957055995,
Unnamed Pharmacy,Pharmacy,5.5678337,-2.0117938,"OSM,HDX,healthsites",0.61,9127625140,
Unnamed Pharmacy,Pharmacy,5.7874001,-0.1628449,"OSM,HDX,healthsites",0.61,9132743819,
Unnamed Pharmacy,Pharmacy,5.7912037,-0.157524,"OSM,HDX,healthsites",0.61,9132743822,
Unnamed Pharmacy,Pharmacy,5.7904749,-0.158601,"OSM,HDX,healthsites",0.61,9132744117,
Unnamed Pharmacy,Pharmacy,5.6763539,-0.1723844,"OSM,HDX,healthsites",0.61,9139758117,
Unnamed Pharmacy,Pharmacy,5.2976961,-1.9996254,"OSM,HDX,healthsites",0.61,9147127398,
Unnamed Pharmacy,Pharmacy,5.6253869,-0.0732856,"OSM,HDX,healthsites",0.61,9341180517,
Unnamed Pharmacy,Pharmacy,5.6172532,-0.124579,"OSM,HDX,healthsites",0.61,9458241717,
Unnamed Pharmacy,Pharmacy,5.6207789,-0.0708943,"OSM,HDX,healthsites",0.61,9461570717,
Unnamed Pharmacy,Pharmacy,5.7688001,-0.1220384,"OSM,HDX,healthsites",0.61,9592741594,
Unnamed Pharmacy,Pharmacy,5.6093885,-0.2469702,"OSM,HDX,healthsites",0.61,9596455588,
Unnamed Pharmacy,Pharmacy,5.6458414,-0.1368852,"OSM,HDX,healthsites",0.61,9602407209,
Unnamed Pharmacy,Pharmacy,4.9291754,-1.7638462,"OSM,HDX,healthsites",0.61,9609526644,
Unnamed Pharmacy,Pharmacy,4.9957193,-1.6812788,"OSM,HDX,healthsites",0.61,9609555746,
Unnamed Pharmacy,Pharmacy,7.3301048,-2.3295877,"OSM,HDX,healthsites",0.61,9696568823,
Unnamed Pharmacy,Pharmacy,6.4531371,-2.3169834,"OSM,HDX,healthsites",0.61,9701869862,
Unnamed Pharmacy,Pharmacy,6.4492768,-2.315356,"OSM,HDX,healthsites",0.61,9701894972,
Unnamed Pharmacy,Pharmacy,5.5559561,-0.3045522,"OSM,HDX,healthsites",0.61,9738271925,
Unnamed Pharmacy,Pharmacy,6.8061066,-1.5431847,"OSM,HDX,healthsites",0.61,9765902744,
Unnamed Pharmacy,Pharmacy,6.7021772,-1.7481763,"OSM,HDX,healthsites",0.61,9765912575,
Unnamed Pharmacy,Pharmacy,5.7205171,-0.0583524,"OSM,HDX,healthsites",0.61,9847944517,
Unnamed Pharmacy,Pharmacy,10.0605771,-2.5306126,"OSM,HDX,healthsites",0.61,9921291278,
Unnamed Pharmacy,Pharmacy,10.8912898,-1.0878627,"OSM,HDX,healthsites",0.61,9925608517,
Unnamed Pharmacy,Pharmacy,9.8712835,-2.4618213,"OSM,HDX,healthsites",0.61,9935260932,
Unnamed Pharmacy,Pharmacy,9.8673366,-2.4621777,"OSM,HDX,healthsites",0.61,9935260933,
Unnamed Pharmacy,Pharmacy,5.6164405,-0.0959933,"OSM,HDX,healthsites",0.61,9983736618,
Unnamed Pharmacy,Pharmacy,6.6995414,-1.612981,"OSM,HDX,healthsites",0.61,10023100979,
Unnamed Pharmacy,Pharmacy,6.7857215,-1.5696456,"OSM,HDX,healthsites",0.61,10023102192,
Unnamed Pharmacy,Pharmacy,6.6599097,-1.8423071,"OSM,HDX,healthsites",0.61,10023131431,
Unnamed Pharmacy,Pharmacy,5.7140365,-0.1988275,"OSM,HDX,healthsites",0.61,10246637256,
Unnamed Pharmacy,Pharmacy,5.7170227,-0.1764734,"OSM,HDX,healthsites",0.61,10246654321,
Unnamed Pharmacy,Pharmacy,5.6769512,-0.2391575,"OSM,HDX,healthsites",0.61,10249834096,
Unnamed Pharmacy,Pharmacy,5.6677962,-0.2485273,"OSM,HDX,healthsites",0.61,10249859834,
Unnamed Pharmacy,Pharmacy,5.672872,-0.2406078,"OSM,HDX,healthsites",0.61,10249864885,
Unnamed Pharmacy,Pharmacy,5.6510313,-0.1302357,"OSM,HDX,healthsites",0.61,10262239547,
Unnamed Pharmacy,Pharmacy,5.5341273,-0.4294632,"OSM,HDX,healthsites",0.61,10284232091,
Unnamed Pharmacy,Pharmacy,5.5224359,-0.4779851,"OSM,HDX,healthsites",0.61,10284300124,
Unnamed Pharmacy,Pharmacy,5.6175359,-0.1149752,"OSM,HDX,healthsites",0.61,10291309109,
Unnamed Pharmacy,Pharmacy,5.6158538,-0.1083811,"OSM,HDX,healthsites",0.61,10291309110,
Unnamed Pharmacy,Pharmacy,5.1210512,-1.2715589,"OSM,HDX,healthsites",0.61,10293148793,
Unnamed Pharmacy,Pharmacy,5.7229155,-0.2039876,"OSM,HDX,healthsites",0.61,10302249981,
